value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.005347386933863163,0.10817220062017441,0.20302358269691467,-0.026170313358306885,0.9814780354499817,-0.0700768232345581,0.08217087388038635,-0.16376394033432007,3.7398433685302734,0.2008499950170517,0
0.20572596788406372,-27.87526512145996,-0.7329068183898926,-36.991939544677734,0.8968590497970581,-28.534957885742188,-0.6908864974975586,-37.537139892578125,36.79131317138672,0.034296341240406036,10000
0.25955790281295776,-29.22906494140625,1.866157054901123,-45.7730827331543,1.0207003355026245,-29.74169158935547,1.198120355606079,-46.053199768066406,39.470699310302734,0.03300957381725311,20000
0.2765967547893524,-31.205883026123047,-0.30987548828125,-46.40839385986328,0.8802972435951233,-31.371410369873047,0.1023285984992981,-47.31217956542969,23.58826446533203,0.027109840884804726,30000
0.38454779982566833,-30.21563720703125,1.6134490966796875,-46.99715042114258,0.5636740922927856,-30.93199920654297,0.6823960542678833,-47.11875534057617,16.931251525878906,0.027658194303512573,40000
0.9094142913818359,-31.12961196899414,0.40944695472717285,-47.36119842529297,0.9303928017616272,-31.69240379333496,0.4149516224861145,-47.993675231933594,33.483638763427734,0.026440514251589775,50000
0.36887770891189575,-32.641517639160156,0.5652347803115845,-47.67447280883789,1.0746500492095947,-32.70602798461914,0.1950870156288147,-47.57352066040039,53.331878662109375,0.038162052631378174,60000
0.4846544861793518,-31.580833435058594,0.7267110347747803,-47.783966064453125,1.1100964546203613,-31.93584442138672,0.3233487010002136,-47.911617279052734,44.262351989746094,0.03502470254898071,70000
0.3156052827835083,-31.63554573059082,0.5057721138000488,-48.0229377746582,0.6940890550613403,-32.13430404663086,0.32288578152656555,-48.145870208740234,25.477615356445312,0.04271550849080086,80000
0.7376453876495361,-32.97297286987305,0.30042576789855957,-48.24102783203125,0.45350250601768494,-33.878231048583984,0.10335943102836609,-48.75291061401367,27.955585479736328,0.036372750997543335,90000
0.5561238527297974,-32.41256332397461,0.4704083502292633,-48.4748649597168,0.601319432258606,-33.27727508544922,0.541947066783905,-48.707828521728516,22.059951782226562,0.038186948746442795,100000
0.7715790271759033,-32.57601547241211,0.5763423442840576,-47.88860321044922,0.5334569215774536,-33.48986053466797,0.01621484011411667,-47.79255294799805,21.584383010864258,0.038823556154966354,110000
0.6499215364456177,-32.966678619384766,0.307992547750473,-48.11139678955078,0.8140109777450562,-33.70172882080078,0.12722723186016083,-48.35459899902344,29.103559494018555,0.04284998029470444,120000
0.6360716819763184,-33.75456237792969,0.189439058303833,-48.69840621948242,0.7399348020553589,-34.22210693359375,0.19918130338191986,-48.96593475341797,41.83738708496094,0.030960237607359886,130000
0.7006007432937622,-32.821266174316406,0.4705924391746521,-48.5763053894043,0.4210779368877411,-33.7698860168457,0.2018001526594162,-49.087059020996094,20.982166290283203,0.034113284200429916,140000
0.5548382997512817,-33.580810546875,0.3211823105812073,-48.65203094482422,0.6803044676780701,-34.335636138916016,0.19185301661491394,-48.99348068237305,27.96430015563965,0.03503573685884476,150000
0.44070810079574585,-33.57632064819336,0.4196317493915558,-48.692623138427734,0.3716813027858734,-34.03984451293945,0.09175653755664825,-48.865394592285156,33.45579528808594,0.03646163269877434,160000
0.5948164463043213,-31.993350982666016,0.19614458084106445,-48.434051513671875,0.8333364725112915,-32.42937088012695,0.5431877374649048,-48.603843688964844,32.72600555419922,0.031575944274663925,170000
0.8630993962287903,-32.0478401184082,0.34780582785606384,-48.29434585571289,0.9274692535400391,-32.748897552490234,0.2704828977584839,-48.377037048339844,36.106441497802734,0.026533935219049454,180000
0.49064797163009644,-34.1384162902832,0.435059130191803,-48.74944305419922,0.6817799806594849,-34.736289978027344,0.28671592473983765,-49.241947174072266,28.824039459228516,0.03218277171254158,190000
1.4325685501098633,-33.6198844909668,0.2342686951160431,-48.836326599121094,0.9897320866584778,-34.68231201171875,0.007934316992759705,-49.278446197509766,26.474857330322266,0.031706009060144424,200000
0.6267095804214478,-33.5749626159668,0.3169816732406616,-48.42891311645508,1.3574481010437012,-34.590843200683594,0.161514550447464,-49.07611846923828,25.661958694458008,0.02804497815668583,210000
1.1705198287963867,-33.51236343383789,0.12252791970968246,-48.26972579956055,0.6847425699234009,-34.42106628417969,-0.2086544930934906,-48.456260681152344,29.73343276977539,0.027134371921420097,220000
0.5097491145133972,-33.99966812133789,0.3050903081893921,-48.763755798339844,2.0590126514434814,-34.48522186279297,0.12309996783733368,-49.109588623046875,20.706052780151367,0.03565322980284691,230000
0.7208875417709351,-33.08993148803711,0.5482737421989441,-49.148807525634766,0.4454387426376343,-34.17884826660156,0.19864456355571747,-49.63657760620117,20.004680633544922,0.03629423305392265,240000
0.5316975116729736,-34.179443359375,0.31530487537384033,-49.157806396484375,0.42190665006637573,-34.51284408569336,0.22617167234420776,-49.27930450439453,41.68085861206055,0.02977343462407589,250000
0.48363661766052246,-33.24108123779297,0.22630076110363007,-48.62217330932617,0.5592226386070251,-33.85296630859375,0.22176441550254822,-49.48429489135742,33.60675811767578,0.030548084527254105,260000
0.42316895723342896,-34.13116455078125,0.17535418272018433,-49.30782699584961,0.5259992480278015,-34.62078094482422,0.3738318681716919,-49.4186897277832,36.11840057373047,0.033493783324956894,270000
0.5452792644500732,-34.37059020996094,0.21436390280723572,-49.43307876586914,0.5935372710227966,-35.129093170166016,0.13616131246089935,-49.64204788208008,22.025100708007812,0.03838207945227623,280000
0.8011565208435059,-34.949127197265625,0.7081637978553772,-49.959754943847656,0.9285082817077637,-35.41326904296875,0.2676691710948944,-49.83173751831055,38.47831726074219,0.0374927893280983,290000
0.5746609568595886,-33.99131774902344,0.41931119561195374,-48.66183853149414,0.37234675884246826,-34.41746139526367,0.04830436408519745,-49.30640411376953,19.209871292114258,0.02733268216252327,300000
0.46490049362182617,-34.84288024902344,0.5791627764701843,-49.206443786621094,0.4545270502567291,-35.37823486328125,0.3009500503540039,-49.390708923339844,33.251041412353516,0.03252636268734932,310000
0.6757345199584961,-35.473716735839844,-0.07074137777090073,-49.40324783325195,0.3223249912261963,-36.132789611816406,0.20455768704414368,-49.83378982543945,32.611045837402344,0.02766563929617405,320000
0.43504565954208374,-34.01797866821289,0.27333104610443115,-49.50040817260742,0.824093222618103,-34.476654052734375,0.30451375246047974,-49.714908599853516,23.844188690185547,0.03291060030460358,330000
0.7292524576187134,-34.9354248046875,0.17650362849235535,-49.778446197509766,0.9712479114532471,-35.657711029052734,0.5168585777282715,-49.77482986450195,33.9891357421875,0.0294612105935812,340000
0.5662931203842163,-35.6549072265625,0.2293487787246704,-49.742408752441406,0.5130447745323181,-36.29353332519531,0.6150232553482056,-50.144493103027344,23.438812255859375,0.03649323433637619,350000
0.4727743864059448,-34.274070739746094,0.25273406505584717,-49.27149963378906,0.796807050704956,-34.864051818847656,0.4370036721229553,-49.778472900390625,18.695247650146484,0.025716671720147133,360000
0.45186281204223633,-35.704742431640625,0.8556337356567383,-50.29404067993164,0.6543644070625305,-36.56369400024414,0.3506077229976654,-50.47068405151367,22.815555572509766,0.02447437308728695,370000
0.48167118430137634,-35.87501907348633,0.26650118827819824,-50.8192138671875,0.5836496353149414,-36.267417907714844,0.15577325224876404,-50.11409378051758,47.392921447753906,0.03997527435421944,380000
0.4804733991622925,-34.953617095947266,0.19104641675949097,-50.0125846862793,0.6187576055526733,-35.408355712890625,0.23875777423381805,-50.09247589111328,31.098094940185547,0.029794111847877502,390000
0.48359352350234985,-35.7576904296875,0.7977957725524902,-50.22061538696289,0.5276346802711487,-36.269039154052734,0.44426441192626953,-50.46356201171875,31.463682174682617,0.026123318821191788,400000
0.6484349966049194,-35.33926773071289,0.323358416557312,-50.03861618041992,1.3687704801559448,-35.82768249511719,0.22488394379615784,-50.093971252441406,32.616966247558594,0.031524043530225754,410000
0.6742762923240662,-36.60294723510742,0.3599608540534973,-50.57481002807617,0.8449105024337769,-37.51887512207031,0.267291396856308,-50.84107208251953,31.73337745666504,0.036371469497680664,420000
0.8878737688064575,-35.21217346191406,0.14151118695735931,-50.03429412841797,0.8932541608810425,-35.950889587402344,-0.010962069034576416,-50.64194107055664,30.2960262298584,0.028470108285546303,430000
